,날짜,EC급액,EC배액,pH급액,pH배액,내부이산화탄소,평균온도,J/Day
14,2021-10-22 00:00:00,5.879016279069767,0.03797255813953488,5.895511627906977,6.2104418604651155,463.0813953488372,18.19279069767442,1547.0
15,2021-10-22 01:00:00,5.875977266666666,0.033079333333333336,5.900026666666667,6.212033333333334,477.0133333333333,18.087533333333333,1547.0
16,2021-10-22 02:00:00,5.876662826086956,0.03181934782608696,5.927652173913044,6.231673913043478,490.0869565217391,18.082391304347826,1547.0
17,2021-10-22 03:00:00,5.878206212121213,0.031645151515151515,5.905378787878788,6.214045454545455,507.5151515151515,18.062272727272727,1547.0
18,2021-10-22 04:00:00,5.877246535433071,0.03157417322834646,5.907503937007874,6.20996062992126,520.6062992125984,18.04023622047244,1547.0
19,2021-10-22 05:00:00,5.821506076923077,0.031300153846153846,5.9081,6.183215384615385,515.9615384615385,16.872615384615386,1547.0
20,2021-10-22 06:00:00,5.790247272727273,0.03211515151515152,5.908787878787879,6.208181818181818,526.8181818181819,17.2130303030303,1547.0
21,2021-10-22 07:00:00,5.775887608695652,0.03190282608695652,5.9101739130434785,6.205565217391305,533.2391304347826,16.77413043478261,1547.0
22,2021-10-22 08:00:00,5.631717435897436,0.04227102564102564,5.901666666666666,6.226598290598291,467.47008547008545,18.852820512820514,1547.0
23,2021-10-22 09:00:00,4.378257699115044,0.3576091150442478,5.753495575221239,6.198938053097345,500.1946902654867,23.14849557522124,1547.0
24,2021-10-22 10:00:00,4.785908888888889,4.690421851851852,5.6957407407407405,6.104074074074074,555.2962962962963,27.489814814814817,1547.0
25,2021-10-22 11:00:00,6.388228596491228,6.373940877192982,5.752526315789474,5.996456140350877,526.3333333333334,29.236491228070175,1547.0
26,2021-10-22 12:00:00,6.236639338842975,6.209411652892562,5.760520661157025,5.983785123966943,626.6694214876034,31.115123966942146,1547.0
27,2021-10-22 13:00:00,5.9818223999999995,5.957233199999999,5.76492,5.98274,544.9,31.936799999999998,1547.0
28,2021-10-22 14:00:00,5.785239824561404,5.730670350877193,5.781824561403509,5.991649122807018,341.94736842105266,30.365438596491227,1547.0
29,2021-10-22 15:00:00,5.788233536585366,5.291527012195122,5.8119756097560975,6.100335365853659,260.5609756097561,29.36896341463415,1547.0
30,2021-10-22 16:00:00,5.775957567567568,5.033532702702703,5.814054054054054,6.1192972972972965,264.72972972972974,27.994594594594595,1547.0
31,2021-10-25 14:00:00,6.411280319371728,6.399935287958114,5.760005235602095,6.017188481675392,331.4921465968586,30.563979057591624,0.0
32,2021-10-25 15:00:00,6.652660518134715,5.704494404145078,5.788005181347151,6.130756476683938,290.3316062176166,28.057512953367876,0.0
33,2021-10-25 16:00:00,6.606087098445595,5.1457513471502585,5.831217616580311,6.182580310880829,314.0259067357513,23.40616580310881,0.0
34,2021-10-25 17:00:00,6.408836958762887,4.753309020618557,5.87929381443299,6.212515463917526,330.37113402061857,18.926907216494847,0.0
35,2021-10-25 18:00:00,6.1910235567010306,4.388975979381443,5.87451030927835,6.25698969072165,358.67525773195877,18.38319587628866,0.0
36,2021-10-25 19:00:00,6.151236633165829,4.105326633165829,5.8927939698492455,6.266939698492463,387.10552763819095,18.07075376884422,0.0
37,2021-10-25 20:00:00,6.080911666666666,3.57629625,5.910171875,6.270723958333334,418.734375,17.484114583333334,0.0
38,2021-10-25 21:00:00,6.058825380434782,2.616956141304348,5.935684782608695,6.286092391304348,441.7391304347826,17.759619565217392,0.0
39,2021-10-25 22:00:00,6.063144270833334,0.6280577083333333,5.958432291666667,6.291703125000001,463.9114583333333,17.6484375,0.0
40,2021-10-25 23:00:00,6.075870051282052,0.1270639487179487,5.962635897435897,6.302753846153847,483.1025641025641,17.5905641025641,208.26666666666668
41,2021-10-26 00:00:00,6.069308256410257,0.11537276923076922,5.968553846153846,6.311820512820513,497.7282051282051,17.640410256410256,1562.0
42,2021-10-26 01:00:00,6.060289030612245,0.1100844387755102,5.971918367346939,6.311489795918367,514.1071428571429,17.476326530612244,1562.0
43,2021-10-26 02:00:00,6.053688210526316,0.1055467894736842,5.976068421052632,6.313663157894736,528.5526315789474,17.406157894736843,1562.0
44,2021-10-26 03:00:00,6.048449896907217,0.10154417525773196,5.9790824742268045,6.316072164948453,543.3762886597938,17.418041237113403,1562.0
45,2021-10-26 04:00:00,6.051689949748743,0.09830979899497487,5.980924623115578,6.317336683417086,554.5829145728643,17.42542713567839,1562.0
46,2021-10-26 05:00:00,6.019207389162562,0.0942286699507389,5.985098522167487,6.309837438423645,533.8768472906404,16.74522167487685,1562.0
47,2021-10-26 06:00:00,5.9293079057591624,0.0894279057591623,5.985083769633508,6.299874345549738,534.1413612565445,16.185497382198953,1562.0
48,2021-10-26 07:00:00,5.94362135,0.08861075,5.989285,6.329715,534.91,16.9834,1562.0
49,2021-10-26 08:00:00,5.9768792893401015,0.08695005076142132,5.988370558375635,6.340324873096447,491.07106598984774,19.33543147208122,1562.0
50,2021-10-26 09:00:00,4.680546666666666,0.5192924193548387,5.747112903225807,6.286263440860214,510.60752688172045,24.880483870967744,1562.0
51,2021-10-26 10:00:00,3.6017369072164946,0.9940183505154639,5.556603092783505,6.285020618556701,658.6494845360825,27.32757731958763,1562.0
52,2021-10-26 11:00:00,3.715139037433155,2.1373417112299467,5.497181818181818,6.262994652406418,544.4598930481284,28.251229946524063,1562.0
53,2021-10-26 12:00:00,6.701354444444445,6.7449996825396825,5.78015873015873,6.0587089947089945,519.3015873015873,30.961005291005293,1562.0
54,2021-10-26 13:00:00,6.665003689839573,6.686821550802139,5.793390374331551,6.010401069518716,557.8502673796792,32.72716577540107,1562.0
55,2021-10-26 14:00:00,6.409859351758794,6.47931040201005,5.781567839195979,6.017773869346734,357.49748743718595,31.062512562814067,1562.0
56,2021-10-26 15:00:00,6.651172769230769,6.1947648205128205,5.793805128205128,6.072861538461539,295.5128205128205,28.18051282051282,1562.0
57,2021-10-26 16:00:00,6.611463915343915,6.03841582010582,5.817407407407408,6.1152116402116405,308.6507936507937,23.294497354497352,1562.0
58,2021-10-26 17:00:00,6.441145555555555,5.760760444444444,5.864477777777778,6.149166666666666,319.1,19.297944444444447,1562.0
59,2021-10-26 18:00:00,6.2508564062500005,5.554069166666667,5.878989583333333,6.180578125,350.7604166666667,18.555833333333332,1562.0
60,2021-10-26 19:00:00,6.182574329896907,5.468701958762886,5.885443298969072,6.196422680412371,383.0412371134021,18.14922680412371,1562.0
61,2021-10-26 20:00:00,6.119909340101523,5.324578324873096,5.9008730964467,6.200223350253807,416.4060913705584,17.729492385786802,1562.0
62,2021-10-26 21:00:00,6.057808144329897,5.104214536082474,5.9173247422680415,6.207731958762887,440.2061855670103,17.315103092783506,1562.0
63,2021-10-26 22:00:00,6.017690103092784,4.817625721649485,5.9264381443298975,6.2260773195876284,459.88659793814435,17.397061855670103,1562.0
64,2021-10-26 23:00:00,6.04297256281407,4.320384170854271,5.9322412060301515,6.232120603015075,478.5929648241206,17.57261306532663,1556.0
65,2021-10-27 00:00:00,6.033316435643564,3.59927900990099,5.936910891089109,6.244257425742574,496.8910891089109,17.284158415841585,1526.0
66,2021-10-27 01:00:00,6.03720725,2.6089588,5.941470000000001,6.253869999999999,513.37,17.58395,1526.0
67,2021-10-27 02:00:00,6.046494502617802,2.0330098429319374,5.941785340314136,6.2572931937172775,529.4083769633507,17.322303664921467,1526.0
68,2021-10-27 03:00:00,6.017642041884816,1.8775344502617801,5.941251308900523,6.263439790575917,544.2146596858639,17.330366492146595,1526.0
69,2021-10-27 04:00:00,6.040296262626263,1.8569699494949494,5.945964646464646,6.276863636363636,556.8434343434343,17.441717171717173,1526.0
70,2021-10-27 05:00:00,5.99575832460733,1.8185994240837695,5.943628272251309,6.273675392670157,522.303664921466,16.777329842931938,1526.0
71,2021-10-27 06:00:00,5.928273833333334,1.7822178333333334,5.949066666666667,6.273133333333333,489.6,16.041166666666665,1526.0
72,2021-10-27 07:00:00,5.94102534883721,1.7743910852713178,5.950472868217054,6.301713178294574,490.5581395348837,17.673720930232555,1526.0
73,2021-10-27 08:00:00,6.003632433862434,1.7838683597883598,5.954576719576719,6.30973544973545,419.4761904761905,19.093386243386245,1526.0
74,2021-10-27 09:00:00,5.1947660396039606,0.5229527722772277,5.837237623762377,6.2447128712871285,460.03960396039605,21.148762376237624,1526.0
75,2021-10-27 10:00:00,4.5746656650246305,0.6105654187192118,5.691551724137931,6.230916256157635,482.45320197044333,20.94344827586207,1526.0
76,2021-10-27 11:00:00,4.273125811518324,0.7046565968586387,5.614905759162303,6.249832460732985,498.5916230366492,23.393246073298428,1526.0
77,2021-10-27 12:00:00,4.8392288068181815,4.302113693181818,5.677534090909091,6.189903409090909,411.78977272727275,26.706022727272728,1526.0
78,2021-10-27 13:00:00,6.346608756476685,6.351568082901554,5.824481865284974,6.065243523316063,472.54404145077723,27.821502590673575,1526.0
79,2021-10-27 14:00:00,6.341382797927461,6.201749948186529,5.8314818652849745,6.063062176165803,330.3626943005181,29.52119170984456,1526.0
80,2021-10-27 15:00:00,6.352960052910054,5.8225396825396825,5.846322751322751,6.137714285714286,278.8253968253968,26.6494708994709,1526.0
81,2021-10-27 16:00:00,6.358362272727272,5.685486111111111,5.872590909090909,6.191969696969697,304.62626262626264,22.475353535353534,1526.0
82,2021-10-27 17:00:00,6.227228095238096,5.139292751322751,5.884343915343916,6.2129417989418,318.9470899470899,17.92973544973545,1526.0
83,2021-10-27 18:00:00,6.066247052631579,4.624084421052632,5.900410526315789,6.246821052631579,353.5842105263158,17.586684210526315,1526.0
84,2021-10-27 19:00:00,6.083804690721649,4.3044759278350515,5.919020618556701,6.270907216494845,381.29896907216494,17.935670103092782,1526.0
85,2021-10-27 20:00:00,6.06974606557377,3.9627942622950822,5.9305901639344265,6.276065573770492,408.90710382513663,17.555628415300546,1526.0
86,2021-10-27 21:00:00,6.062585350000001,3.60658465,5.943295000000001,6.29143,430.17,17.7722,1526.0
87,2021-10-27 22:00:00,6.066695,3.0336627450980393,5.956892156862745,6.298593137254902,450.19117647058823,17.58808823529412,1526.0
88,2021-10-27 23:00:00,6.084598134715026,1.0323226943005182,5.959046632124353,6.310227979274612,470.30051813471505,17.694507772020724,1463.0
89,2021-10-28 00:00:00,6.061533631578947,0.11566026315789472,5.973578947368421,6.318305263157895,482.09473684210525,17.536473684210524,1148.0
90,2021-10-28 01:00:00,6.047969072164949,0.07302541237113402,5.9757216494845355,6.323546391752577,498.0412371134021,17.403659793814434,1148.0
91,2021-10-28 02:00:00,6.031140388349514,0.06077558252427184,5.981742718446602,6.325796116504854,508.21844660194176,17.471359223300972,1148.0
92,2021-10-28 03:00:00,6.02424188172043,0.05809274193548387,5.987532258064516,6.330166666666667,521.6397849462365,17.470483870967744,1148.0
93,2021-10-28 04:00:00,6.023003686868687,0.05726166666666666,5.990707070707071,6.326338383838384,534.1565656565657,17.36868686868687,1148.0
94,2021-10-28 05:00:00,5.996919545454545,0.05642429292929293,5.992979797979798,6.3281363636363634,514.989898989899,16.898434343434342,1148.0
95,2021-10-28 06:00:00,5.936126421568628,0.05513142156862745,5.9957794117647065,6.330411764705882,490.22549019607845,16.286911764705884,1148.0
96,2021-10-28 07:00:00,5.9451676595744685,0.0547606914893617,5.995888297872341,6.347441489361702,495.75531914893617,16.894202127659575,1148.0
97,2021-10-28 08:00:00,5.960474271356784,0.053982211055276376,5.994954773869347,6.354577889447236,458.8291457286432,19.518994974874374,1148.0
98,2021-10-28 09:00:00,4.661468350515464,0.6512401030927836,5.7134381443298965,6.293510309278351,469.87113402061857,24.928402061855667,1148.0
99,2021-10-28 10:00:00,3.7392090839694654,1.1582480152671757,5.477809160305343,6.289183206106871,388.68702290076334,28.725725190839697,1148.0
100,2021-10-28 11:00:00,4.790104536082474,5.271226082474227,5.668546391752578,6.205144329896907,395.77319587628864,30.386494845360822,1148.0
101,2021-11-02 16:00:00,11.240058108108107,5.00783,6.362,6.592594594594594,300.4864864864865,20.59027027027027,1272.0
102,2021-11-02 17:00:00,6.695043229166667,2.2644183854166666,6.009677083333333,6.387385416666667,321.5625,18.444427083333334,1272.0
103,2021-11-02 18:00:00,6.561121601941748,2.559824174757282,6.02290291262136,6.365014563106796,343.1504854368932,18.068058252427186,1272.0
104,2021-11-02 19:00:00,6.487728564102564,2.8444635897435897,6.031082051282051,6.327097435897437,375.65128205128207,17.571384615384616,1272.0
105,2021-11-02 20:00:00,6.4022071794871795,3.0548385641025644,6.067082051282051,6.30414358974359,403.4153846153846,17.23082051282051,1272.0
106,2021-11-02 21:00:00,6.359430677083334,3.2324522916666667,6.11628125,6.296338541666667,426.7135416666667,17.189114583333332,1272.0
107,2021-11-02 22:00:00,6.361288787878788,3.3821468181818184,6.115621212121212,6.300383838383839,447.1868686868687,17.280252525252525,1272.0
108,2021-11-02 23:00:00,6.362669362745097,3.5080465686274507,6.117656862745098,6.304044117647059,466.25,17.11627450980392,1262.6666666666667
109,2021-11-03 00:00:00,6.34312625,3.59730425,6.123985,6.315585,484.295,16.99365,1216.0
110,2021-11-03 01:00:00,6.323667538461539,3.6746164615384616,6.132205128205128,6.332902564102564,500.8974358974359,16.794564102564102,1216.0
111,2021-11-03 02:00:00,6.310955125628141,3.74497608040201,6.138185929648241,6.34943216080402,516.894472361809,16.869145728643215,1216.0
112,2021-11-03 03:00:00,6.309066666666666,3.8091865591397847,6.140596774193549,6.366607526881721,531.1881720430108,16.864462365591397,1216.0
113,2021-11-03 04:00:00,6.315521755319149,3.868687021276596,6.143739361702127,6.386239361702128,544.3085106382979,17.07276595744681,1216.0
114,2021-11-03 05:00:00,6.3032974331550795,3.906323689839572,6.149219251336898,6.396181818181819,549.6737967914438,16.87010695187166,1216.0
115,2021-11-03 06:00:00,6.287647340425532,3.9359969680851066,6.148494680851063,6.41411170212766,555.6489361702128,16.799414893617023,1216.0
116,2021-11-03 07:00:00,6.251239392265194,3.932623038674033,6.158779005524862,6.432486187845304,551.889502762431,16.6892817679558,1216.0
117,2021-11-03 08:00:00,6.274885396825397,3.9756696296296297,6.151084656084657,6.461820105820107,538.2063492063492,17.89296296296296,1216.0
118,2021-11-03 09:00:00,5.146229523809524,4.181728465608465,5.960089947089948,6.440338624338624,551.5079365079365,22.136984126984128,1216.0
119,2021-11-03 10:00:00,4.580848461538461,5.152094666666667,5.756266666666667,6.272389743589743,446.5128205128205,26.948461538461537,1216.0
120,2021-11-03 11:00:00,6.264601058201059,6.340885026455026,5.974793650793651,6.1160052910052904,373.4074074074074,27.557089947089946,1216.0
121,2021-11-03 12:00:00,6.020527842105263,5.974677105263158,5.992642105263158,6.1252894736842105,462.7526315789474,27.594736842105263,1216.0
